file,id,episode,category,start,end,dur,method,cutaways,note,holds,cuts,tags
S07E01_S07E01-kent_brockman-00_kent_brockman.mp4,S07E01-kent_brockman-00,S07E01,kent_brockman,00:01:26.78,00:01:57.19,30.410,mask,1,,,,kent_brockman
S07E01_S07E01-kent_brockman-01_kent_brockman.mp4,S07E01-kent_brockman-01,S07E01,kent_brockman,00:05:15.54,00:05:36.04,20.500,anchor_only,0,,,,kent_brockman
S07E01_S07E01-screen-02_kent_brockman.mp4,S07E01-screen-02,S07E01,kent_brockman,00:07:49,00:07:58.34,9.340,screen_only,0,,00:07:49.000-00:07:49.792,,kent_brockman
S07E02_S07E02-mcbain-03_mcbain.mp4,S07E02-mcbain-03,S07E02,mcbain,00:02:22.74,00:03:09.47,46.730,manual,0,,00:02:22.74-00:02:23.88,,mcbain
S07E02_S07E02-mcbain-04_mcbain.mp4,S07E02-mcbain-04,S07E02,mcbain,00:04:58.86,00:05:05.77,6.910,manual,0,,,,mcbain
S07E02_S07E02-mcbain-05_misc.mp4,S07E02-mcbain-05,S07E02,misc,00:05:41.46,00:06:02.04,20.580,manual,0,,,,misc
S07E02_S07E02-screen-00_news.mp4,S07E02-screen-00,S07E02,news,00:06:07.63,00:06:18.979,11.349,screen_only,0,,00:06:18.947*-00:06:18.979,,news
S07E02_S07E02-misc-06_mcbain.mp4,S07E02-misc-06,S07E02,mcbain,00:12:16.08,00:12:26.57,10.490,manual,0,,,,mcbain
S07E02_S07E02-screen-01_mcbain.mp4,S07E02-screen-01,S07E02,mcbain,00:14:40.30,00:16:16.60,46.230,screen_only,0,,00:14:55.991*-00:14:56.030,00:14:56.03-00:15:41.20; 00:15:50.18-00:15:51.99; 00:15:53.85-00:15:56.94,mcbain
S07E03_S07E03-itchy_scratchy-00_itchy_scratchy.mp4,S07E03-itchy_scratchy-00,S07E03,itchy_scratchy,00:09:19.58,00:09:56.55,36.970,bezel,0,,,,itchy_scratchy
S07E04_S07E04-itchy_scratchy-00_itchy_scratchy.mp4,S07E04-itchy_scratchy-00,S07E04,itchy_scratchy,00:07:46.29,00:08:33.90,47.610,bezel,0,,00:07:46.290-00:07:47.511,,itchy_scratchy
S07E04_S07E04-screen-01_advert.mp4,S07E04-screen-01,S07E04,advert,00:10:06.46,00:10:47.613,41.153,screen_only,0,,00:10:06.00-00:10:07.37,,advert
S07E05_S07E05-itchy_scratchy-00_itchy_scratchy.mp4,S07E05-itchy_scratchy-00,S07E05,itchy_scratchy,00:07:42,00:08:20.13,38.130,bezel,0,,00:07:42.000-00:07:42.858,,itchy_scratchy
S07E05_S07E05-troy_mcclure-01_troy_mcclure.mp4,S07E05-troy_mcclure-01,S07E05,troy_mcclure,00:09:47.59,00:11:53.56,125.970,no_yellow,0,,,,troy_mcclure
S07E06_S07E06-screen-01_kent_brockman.mp4,S07E06-screen-01,S07E06,kent_brockman,00:02:29,00:02:50.120,21.120,screen_only,0,,,,kent_brockman
S07E06_S07E06-bumper-00_kent_brockman.mp4,S07E06-bumper-00,S07E06,kent_brockman,00:06:41.11,00:06:55,13.890,mask,0,,00:06:40.000-00:06:41.089,,kent_brockman
S07E07_S07E07-bumper-00_bumper.mp4,S07E07-bumper-00,S07E07,bumper,00:15:15.19,00:15:27.58,12.390,bezel,0,,00:15:15.190-00:15:18.820,,bumper
S07E08_S07E08-kent_brockman-00_kent_brockman.mp4,S07E08-kent_brockman-00,S07E08,kent_brockman,00:13:55.04,00:14:06.96,11.920,no_yellow,0,,00:13:55.04-00:13:55.72; 00:13:60.00*-00:14:10.00,,kent_brockman
S07E09_S07E09-screen-00_krusty.mp4,S07E09-screen-00,S07E09,krusty,00:00:33,00:01:15.77,42.770,screen_only,0,,,,krusty
S07E09_S07E09-screen-01_kent_brockman.mp4,S07E09-screen-01,S07E09,kent_brockman,00:13:25.08,00:13:56.505,29.577,screen_only,1,,,00:13:45.780-00:13:47.628,kent_brockman
S07E10_S07E10-troy_mcclure-00_troy_mcclure.mp4,S07E10-troy_mcclure-00,S07E10,troy_mcclure,00:00:00,00:00:50.85,50.850,no_yellow,0,,,,troy_mcclure
S07E10_S07E10-screen-05_screen.mp4,S07E10-screen-05,S07E10,screen,00:17:41.825,00:17:56.543,14.718,screen_only,0,,,,screen
S07E11_S07E11-bumper-00_bumper.mp4,S07E11-bumper-00,S07E11,bumper,00:00:33,00:01:17.48,44.480,bezel,0,,00:00:33.000-00:00:33.759,,bumper
S07E11_S07E11-troy_mcclure-02_troy_mcclure.mp4,S07E11-troy_mcclure-02,S07E11,troy_mcclure,00:07:14.27,00:07:46.86,32.590,no_yellow,0,,,,troy_mcclure
S07E13_S07E13-screen-00_screen.mp4,S07E13-screen-00,S07E13,screen,00:00:26,00:01:02.762,30.294,screen_only,1,,,00:00:34.481-00:00:38.705; 00:00:40.454-00:00:41.246; 00:00:42.830-00:00:43.556; 00:00:46.625-00:00:47.351,screen
S07E14_S07E14-screen-00_screen.mp4,S07E14-screen-00,S07E14,screen,00:00:27,00:00:43.830,10.824,screen_only,1,,00:00:32.480*-00:00:32.511; 00:00:43.799*-00:00:43.830,00:00:32.511-00:00:38.517,screen
S07E15_S07E15-screen-02_kent_brockman.mp4,S07E15-screen-02,S07E15,kent_brockman,00:06:06.17,00:06:28.008,21.838,screen_only,0,,00:06:04.08-00:06:09.77,,kent_brockman+krusty
S07E15_S07E15-krusty-00_krusty.mp4,S07E15-krusty-00,S07E15,krusty,00:07:16.78,00:07:55.44,35.590,no_yellow,0,,,00:07:43.38-00:07:46.45,krusty
S07E15_S07E15-troy_mcclure-01_troy_mcclure.mp4,S07E15-troy_mcclure-01,S07E15,troy_mcclure,00:13:12.32,00:15:19.63,127.310,anchor_only,0,,,,krusty+troy_mcclure
S07E15_S07E15-screen-03_news.mp4,S07E15-screen-03,S07E15,news,00:15:27.72,00:15:45.536,17.816,screen_only,0,,00:15:26.00-00:15:27.43,,krusty+news
S07E18_S07E18-itchy_scratchy-01_itchy_scratchy.mp4,S07E18-itchy_scratchy-01,S07E18,itchy_scratchy,00:00:26.00,00:01:13.33,47.330,mask,0,,00:00:26.00-00:00:30.52; 00:00:32.75-00:00:38.14,,itchy_scratchy
S07E18_S07E18-screen-03_itchy_scratchy.mp4,S07E18-screen-03,S07E18,itchy_scratchy,00:02:16.93,00:02:40.00,23.070,screen_only,0,,00:02:16.93-00:02:20.86,,itchy_scratchy
S07E18_S07E18-screen-04_itchy_scratchy.mp4,S07E18-screen-04,S07E18,itchy_scratchy,00:05:47.51,00:06:43.18,55.670,screen_only,0,,,,itchy_scratchy
S07E18_S07E18-bumper-02_krusty.mp4,S07E18-bumper-02,S07E18,krusty,00:15:46.23,00:17:26.21,91.830,no_yellow,0,,,00:16:48.51-00:16:56.66,krusty+music
S07E18_S07E18-screen-05_itchy_scratchy.mp4,S07E18-screen-05,S07E18,itchy_scratchy,00:21:10,00:21:33.232,23.232,screen_only,0,,00:21:10.00-00:21:11.31,,itchy_scratchy
S07E19_S07E19-troy_mcclure-00_troy_mcclure.mp4,S07E19-troy_mcclure-00,S07E19,troy_mcclure,00:00:26,00:01:12.64,31.152,bezel,1,,00:00:26.000-00:00:27.287,00:00:30.686-00:00:35.240; 00:00:59.198-00:01:09.593; 00:01:12.101-00:01:12.662,troy_mcclure
S07E19_S07E19-troy_mcclure-07_troy_mcclure.mp4,S07E19-troy_mcclure-07,S07E19,troy_mcclure,00:09:11,00:09:45.056,34.056,bezel,0,,00:09:11.000-00:09:11.924,,troy_mcclure
S07E19_S07E19-troy_mcclure-08_troy_mcclure_musical.mp4,S07E19-troy_mcclure-08,S07E19,troy_mcclure&musical,00:10:49.75,00:12:38.19,102.350,no_yellow,0,,,00:11:44.79-00:11:50.88,music+musical+troy_mcclure
S08E01_S08E01-kent_brockman-00_kent_brockman_news.mp4,S08E01-kent_brockman-00,S08E01,kent_brockman+news,00:16:20.71,00:16:41.300,20.590,bezel,0,,00:16:20.000-00:16:23.300,,kent_brockman+news
S08E02_S08E02-screen-00_advert.mp4,S08E02-screen-00,S08E02,advert,00:02:43.76,00:03:27.71,36.950,screen_only,1,,00:02:43.76-00:02:47.55,00:02:51.09-00:02:58.09,advert
S08E03_S08E03-screen-01_advert.mp4,S08E03-screen-01,S08E03,advert,00:14:28,00:14:43.83,15.830,screen_only,0,,00:14:28.00-00:14:29.34,,advert
S08E03_S08E03-mcbain-00_mcbain.mp4,S08E03-mcbain-00,S08E03,mcbain,00:15:47.16,00:20:26.51,184.560,no_yellow,0,,00:20:19.40*-00:20:22.05,00:16:30.65-00:16:51.21; 00:17:43.72-00:17:59.65; 00:18:22.49-00:18:35.66; 00:18:43.19-00:18:49.30; 00:19:05.07-00:19:20.16; 00:19:31.87-00:19:38.97; 00:19:41.18-00:19:56.13; 00:20:03.99-00:20:04.61; 00:20:05.82-00:20:06.52; 00:20:07.74-00:20:08.30,mcbain+music+news+sports
S08E04_S08E04-kent_brockman-00_kent_brockman.mp4,S08E04-kent_brockman-00,S08E04,kent_brockman,00:16:42,00:16:50,7.458,bezel,0,,00:16:42.000-00:16:43.188,00:16:49.458-00:16:50.019,kent_brockman+news
S08E04_S08E04-kent_brockman-01_kent_brockman.mp4,S08E04-kent_brockman-01,S08E04,kent_brockman,00:18:55.86,00:19:13,13.726,bezel,1,,00:18:55.000-00:18:55.858,00:18:58.894-00:19:01.303; 00:19:11.995-00:19:13.018,kent_brockman
S08E05_S08E05-screen-00_itchy_scratchy_kent_brockman.mp4,S08E05-screen-00,S08E05,itchy_scratchy+kent_brockman,00:00:27,00:01:51.21,72.530,screen_only,1,,00:00:35.38-00:00:37.82,00:00:31.29-00:00:35.38; 00:00:59.59-00:01:01.62; 00:01:09.14-00:01:14.70,itchy_scratchy+kent_brockman+news
S08E05_S08E05-screen-01_music.mp4,S08E05-screen-01,S08E05,music,00:18:24.91,00:20:27.61,122.700,screen_only,0,,00:16:11.96-00:16:12.64,,music
S08E08_S08E08-screen-00_kent_brockman.mp4,S08E08-screen-00,S08E08,kent_brockman,00:01:30.68,00:01:43.55,12.870,screen_only,0,,00:01:30.68-00:01:33.81,,kent_brockman
S08E08_S08E08-screen-01_kent_brockman.mp4,S08E08-screen-01,S08E08,kent_brockman,00:07:39.10,00:08:06.73,25.690,screen_only,1,,00:07:39.00-00:07:41.26,00:07:52.88-00:07:54.82,kent_brockman
S08E10_S08E10-kent_brockman-00_kent_brockman.mp4,S08E10-kent_brockman-00,S08E10,kent_brockman,00:16:26.05,00:17:17.95,49.000,mask,1,,00:16:26.05-00:16:29.20; 00:16:48.68-00:16:50.01; 00:17:09.80-00:17:12.37,00:16:45.78-00:16:48.68,kent_brockman
S08E13_S08E13-screen-02_krusty.mp4,S08E13-screen-02,S08E13,krusty,00:01:23.12,00:03:49.10,80.960,screen_only,0,,,00:01:43.68-00:01:45.22; 00:02:00.64-00:02:18.43; 00:02:36.13-00:03:21.82,krusty
S08E13_S08E13-mcbain-00_mcbain.mp4,S08E13-mcbain-00,S08E13,mcbain,00:17:40.83,00:18:05,23.320,bezel,0,,00:17:40.000-00:17:43.450,00:18:04.150-00:18:05.000,mcbain+music
S08E13_S08E13-itchy_scratchy-01_itchy_scratchy.mp4,S08E13-itchy_scratchy-01,S08E13,itchy_scratchy,00:19:06.21,00:19:41,33.290,bezel,0,,00:19:06.000-00:19:08.300,00:19:39.500-00:19:41.000,itchy_scratchy+music
S08E14_S08E14-itchy_scratchy-00_itchy_scratchy_krusty.mp4,S08E14-itchy_scratchy-00,S08E14,itchy_scratchy+krusty,00:00:26.29,00:01:09.47,43.180,no_yellow,0,,,,itchy_scratchy+krusty
S08E14_S08E14-itchy_scratchy-03_itchy_scratchy.mp4,S08E14-itchy_scratchy-03,S08E14,itchy_scratchy,00:12:29.36,00:14:23.61,102.430,bezel,1,,00:12:29.000-00:12:29.950,00:13:51.68-00:14:03.50,itchy_scratchy+music
S08E14_S08E14-screen-06_itchy_scratchy.mp4,S08E14-screen-06,S08E14,itchy_scratchy,00:21:29.72,00:21:41.44,11.720,screen_only,0,,00:21:29.72-00:21:31.33,,itchy_scratchy
S08E16_S08E16-screen-00_krusty.mp4,S08E16-screen-00,S08E16,krusty,00:00:26.88,00:01:53.55,72.450,screen_only,0,,00:00:26.88-00:00:36.24; 00:01:52.57-00:01:53.55,00:01:06.25-00:01:20.47,krusty+music
S08E17_S08E17-kent_brockman-00_kent_brockman.mp4,S08E17-kent_brockman-00,S08E17,kent_brockman,00:00:28.97,00:01:28.04,59.070,no_yellow,0,,,,kent_brockman
S08E18_S08E18-screen-00_kent_brockman.mp4,S08E18-screen-00,S08E18,kent_brockman,00:03:48.10,00:04:32.79,29.640,screen_only,0,,00:04:04.09*-00:04:08.07; 00:04:23.12-00:04:25.13,00:04:08.07-00:04:23.12,kent_brockman
